Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,,
2024-10-25 19:02:00+00:00,2754.0,2754.0,2754.199951171875,2753.800048828125,2753.89990234375,62
2024-10-25 19:03:00+00:00,2754.199951171875,2754.199951171875,2754.5,2753.89990234375,2754.0,71
2024-10-25 19:04:00+00:00,2753.60009765625,2753.60009765625,2754.199951171875,2753.60009765625,2754.199951171875,38
2024-10-25 19:05:00+00:00,2754.199951171875,2754.199951171875,2754.199951171875,2753.5,2753.60009765625,69
2024-10-25 19:06:00+00:00,2753.699951171875,2753.699951171875,2754.199951171875,2753.60009765625,2754.199951171875,56
2024-10-25 19:07:00+00:00,2754.0,2754.0,2754.5,2753.699951171875,2753.699951171875,116
2024-10-25 19:08:00+00:00,2753.699951171875,2753.699951171875,2754.10009765625,2753.60009765625,2753.89990234375,25
2024-10-25 19:09:00+00:00,2753.39990234375,2753.39990234375,2753.699951171875,2753.199951171875,2753.60009765625,59
2024-10-25 19:10:00+00:00,2753.60009765625,2753.60009765625,2753.60009765625,2753.10009765625,2753.300048828125,64
2024-10-25 19:11:00+00:00,2753.89990234375,2753.89990234375,2753.89990234375,2753.39990234375,2753.5,27
2024-10-25 19:12:00+00:00,2754.10009765625,2754.10009765625,2754.199951171875,2753.699951171875,2753.89990234375,40
2024-10-25 19:13:00+00:00,2754.60009765625,2754.60009765625,2754.699951171875,2754.0,2754.10009765625,145
2024-10-25 19:14:00+00:00,2754.300048828125,2754.300048828125,2754.60009765625,2754.10009765625,2754.60009765625,52
2024-10-25 19:15:00+00:00,2754.199951171875,2754.199951171875,2754.39990234375,2754.10009765625,2754.10009765625,27
2024-10-25 19:16:00+00:00,2754.199951171875,2754.199951171875,2754.39990234375,2754.10009765625,2754.199951171875,28
2024-10-25 19:17:00+00:00,2754.0,2754.0,2754.10009765625,2753.60009765625,2754.10009765625,59
2024-10-25 19:18:00+00:00,2754.300048828125,2754.300048828125,2754.39990234375,2753.800048828125,2754.10009765625,48
2024-10-25 19:19:00+00:00,2754.0,2754.0,2754.60009765625,2754.0,2754.300048828125,23
2024-10-25 19:20:00+00:00,2754.300048828125,2754.300048828125,2754.300048828125,2753.800048828125,2753.800048828125,31
2024-10-25 19:21:00+00:00,2754.5,2754.5,2754.5,2754.199951171875,2754.199951171875,44
2024-10-25 19:22:00+00:00,2754.10009765625,2754.10009765625,2754.5,2754.10009765625,2754.39990234375,47
2024-10-25 19:23:00+00:00,2753.300048828125,2753.300048828125,2754.199951171875,2753.199951171875,2754.199951171875,72
2024-10-25 19:24:00+00:00,2753.199951171875,2753.199951171875,2753.5,2753.10009765625,2753.39990234375,40
2024-10-25 19:25:00+00:00,2753.60009765625,2753.60009765625,2753.699951171875,2753.300048828125,2753.300048828125,17
2024-10-25 19:26:00+00:00,2753.800048828125,2753.800048828125,2753.89990234375,2753.5,2753.60009765625,28
2024-10-25 19:27:00+00:00,2753.800048828125,2753.800048828125,2753.800048828125,2753.5,2753.699951171875,36
2024-10-25 19:28:00+00:00,2754.0,2754.0,2754.0,2753.800048828125,2753.89990234375,18
2024-10-25 19:29:00+00:00,2754.300048828125,2754.300048828125,2754.60009765625,2753.800048828125,2753.89990234375,179
2024-10-25 19:30:00+00:00,2754.10009765625,2754.10009765625,2754.5,2753.89990234375,2754.39990234375,82
2024-10-25 19:31:00+00:00,2753.89990234375,2753.89990234375,2754.0,2753.699951171875,2754.0,15
2024-10-25 19:32:00+00:00,2754.10009765625,2754.10009765625,2754.10009765625,2753.699951171875,2753.89990234375,57
2024-10-25 19:33:00+00:00,2754.800048828125,2754.800048828125,2754.800048828125,2754.10009765625,2754.10009765625,107
2024-10-25 19:34:00+00:00,2755.0,2755.0,2755.199951171875,2754.60009765625,2754.800048828125,125
2024-10-25 19:35:00+00:00,2755.39990234375,2755.39990234375,2755.5,2755.0,2755.0,79
2024-10-25 19:36:00+00:00,2755.5,2755.5,2755.5,2755.199951171875,2755.300048828125,41
2024-10-25 19:37:00+00:00,2755.39990234375,2755.39990234375,2755.5,2755.300048828125,2755.5,62
2024-10-25 19:38:00+00:00,2755.60009765625,2755.60009765625,2755.800048828125,2755.300048828125,2755.39990234375,60
2024-10-25 19:39:00+00:00,2755.89990234375,2755.89990234375,2756.199951171875,2755.60009765625,2755.60009765625,222
2024-10-25 19:40:00+00:00,2756.39990234375,2756.39990234375,2757.0,2755.699951171875,2755.800048828125,316
2024-10-25 19:41:00+00:00,2756.800048828125,2756.800048828125,2756.89990234375,2756.300048828125,2756.5,90
2024-10-25 19:42:00+00:00,2756.699951171875,2756.699951171875,2756.800048828125,2756.39990234375,2756.800048828125,48
2024-10-25 19:43:00+00:00,2756.800048828125,2756.800048828125,2757.0,2756.5,2756.699951171875,113
2024-10-25 19:44:00+00:00,2756.699951171875,2756.699951171875,2756.800048828125,2756.60009765625,2756.800048828125,48
2024-10-25 19:45:00+00:00,2757.10009765625,2757.10009765625,2757.10009765625,2756.5,2756.800048828125,67
2024-10-25 19:46:00+00:00,2756.89990234375,2756.89990234375,2757.10009765625,2756.800048828125,2757.0,86
2024-10-25 19:47:00+00:00,2756.5,2756.5,2757.0,2756.300048828125,2757.0,113
2024-10-25 19:48:00+00:00,2756.10009765625,2756.10009765625,2756.60009765625,2756.0,2756.60009765625,73
2024-10-25 19:49:00+00:00,2755.89990234375,2755.89990234375,2756.0,2755.800048828125,2756.0,41
2024-10-25 19:50:00+00:00,2755.5,2755.5,2755.800048828125,2755.5,2755.800048828125,131
2024-10-25 19:51:00+00:00,2755.199951171875,2755.199951171875,2755.60009765625,2755.0,2755.60009765625,161
2024-10-25 19:52:00+00:00,2755.60009765625,2755.60009765625,2755.699951171875,2755.10009765625,2755.199951171875,84
2024-10-25 19:53:00+00:00,2755.60009765625,2755.60009765625,2755.699951171875,2755.300048828125,2755.699951171875,63
2024-10-25 19:54:00+00:00,2755.5,2755.5,2755.699951171875,2755.300048828125,2755.5,116
2024-10-25 19:55:00+00:00,2755.300048828125,2755.300048828125,2755.60009765625,2755.300048828125,2755.5,83
2024-10-25 19:56:00+00:00,2755.10009765625,2755.10009765625,2755.300048828125,2754.800048828125,2755.300048828125,113
2024-10-25 19:57:00+00:00,2754.800048828125,2754.800048828125,2755.10009765625,2754.60009765625,2755.10009765625,88
2024-10-25 19:58:00+00:00,2754.89990234375,2754.89990234375,2755.0,2754.699951171875,2754.800048828125,68
2024-10-25 19:59:00+00:00,2755.300048828125,2755.300048828125,2755.5,2754.699951171875,2754.89990234375,214
2024-10-25 20:00:00+00:00,2755.89990234375,2755.89990234375,2756.0,2755.199951171875,2755.300048828125,130
2024-10-25 20:01:00+00:00,2755.89990234375,2755.89990234375,2756.0,2755.800048828125,2756.0,36
2024-10-25 20:02:00+00:00,2755.800048828125,2755.800048828125,2756.10009765625,2755.800048828125,2755.89990234375,44
2024-10-25 20:03:00+00:00,2756.300048828125,2756.300048828125,2756.39990234375,2755.800048828125,2755.800048828125,98
2024-10-25 20:04:00+00:00,2756.199951171875,2756.199951171875,2756.5,2756.199951171875,2756.39990234375,26
2024-10-25 20:05:00+00:00,2756.10009765625,2756.10009765625,2756.199951171875,2756.10009765625,2756.199951171875,4
2024-10-25 20:06:00+00:00,2756.10009765625,2756.10009765625,2756.199951171875,2756.0,2756.10009765625,30
2024-10-25 20:07:00+00:00,2755.800048828125,2755.800048828125,2756.199951171875,2755.800048828125,2756.0,91
2024-10-25 20:08:00+00:00,2755.699951171875,2755.699951171875,2755.800048828125,2755.60009765625,2755.800048828125,29
2024-10-25 20:09:00+00:00,2755.5,2755.5,2755.800048828125,2755.5,2755.699951171875,68
2024-10-25 20:10:00+00:00,2756.10009765625,2756.10009765625,2756.10009765625,2755.5,2755.5,72
2024-10-25 20:11:00+00:00,2756.10009765625,2756.10009765625,2756.199951171875,2756.10009765625,2756.10009765625,15
2024-10-25 20:12:00+00:00,2756.300048828125,2756.300048828125,2756.300048828125,2756.0,2756.10009765625,32
2024-10-25 20:13:00+00:00,2756.699951171875,2756.699951171875,2756.699951171875,2756.300048828125,2756.300048828125,19
2024-10-25 20:14:00+00:00,2756.699951171875,2756.699951171875,2756.699951171875,2756.39990234375,2756.699951171875,28
2024-10-25 20:15:00+00:00,2756.5,2756.5,2756.60009765625,2756.39990234375,2756.60009765625,33
2024-10-25 20:16:00+00:00,2756.39990234375,2756.39990234375,2756.60009765625,2756.39990234375,2756.5,77
2024-10-25 20:17:00+00:00,2756.39990234375,2756.39990234375,2756.5,2756.39990234375,2756.5,16
2024-10-25 20:18:00+00:00,2756.10009765625,2756.10009765625,2756.5,2756.10009765625,2756.5,12
2024-10-25 20:19:00+00:00,2756.10009765625,2756.10009765625,2756.199951171875,2756.0,2756.10009765625,26
2024-10-25 20:20:00+00:00,2756.60009765625,2756.60009765625,2756.699951171875,2756.0,2756.199951171875,51
2024-10-25 20:21:00+00:00,2756.5,2756.5,2757.0,2756.39990234375,2756.699951171875,187
2024-10-25 20:22:00+00:00,2756.10009765625,2756.10009765625,2756.699951171875,2756.10009765625,2756.5,61
2024-10-25 20:23:00+00:00,2756.199951171875,2756.199951171875,2756.199951171875,2755.199951171875,2756.0,260
2024-10-25 20:24:00+00:00,2756.199951171875,2756.199951171875,2756.300048828125,2756.10009765625,2756.199951171875,49
2024-10-25 20:25:00+00:00,2756.39990234375,2756.39990234375,2756.5,2756.199951171875,2756.300048828125,24
2024-10-25 20:26:00+00:00,2756.300048828125,2756.300048828125,2756.39990234375,2756.300048828125,2756.39990234375,11
2024-10-25 20:27:00+00:00,2756.699951171875,2756.699951171875,2756.699951171875,2756.199951171875,2756.39990234375,45
2024-10-25 20:28:00+00:00,2756.89990234375,2756.89990234375,2757.199951171875,2756.60009765625,2756.800048828125,330
2024-10-25 20:29:00+00:00,2757.60009765625,2757.60009765625,2757.60009765625,2756.89990234375,2756.89990234375,123
2024-10-25 20:30:00+00:00,2757.300048828125,2757.300048828125,2757.60009765625,2757.300048828125,2757.60009765625,74
2024-10-25 20:31:00+00:00,2757.5,2757.5,2757.60009765625,2757.300048828125,2757.300048828125,49
2024-10-25 20:32:00+00:00,2757.60009765625,2757.60009765625,2757.699951171875,2757.300048828125,2757.5,62
2024-10-25 20:33:00+00:00,2758.10009765625,2758.10009765625,2758.89990234375,2757.60009765625,2757.699951171875,441
2024-10-25 20:34:00+00:00,2758.0,2758.0,2758.60009765625,2757.699951171875,2758.10009765625,128
2024-10-25 20:35:00+00:00,2757.300048828125,2757.300048828125,2757.699951171875,2757.10009765625,2757.699951171875,61
2024-10-25 20:36:00+00:00,2757.300048828125,2757.300048828125,2757.39990234375,2757.10009765625,2757.39990234375,40
2024-10-25 20:37:00+00:00,2757.39990234375,2757.39990234375,2757.39990234375,2757.39990234375,2757.39990234375,16
2024-10-25 20:38:00+00:00,2757.60009765625,2757.60009765625,2757.60009765625,2757.300048828125,2757.300048828125,37
2024-10-25 20:39:00+00:00,2758.199951171875,2758.199951171875,2758.199951171875,2757.699951171875,2757.699951171875,109
2024-10-25 20:40:00+00:00,2758.199951171875,2758.199951171875,2758.199951171875,2758.10009765625,2758.10009765625,11
2024-10-25 20:42:00+00:00,2757.89990234375,2757.89990234375,2758.199951171875,2757.89990234375,2758.10009765625,96
2024-10-25 20:43:00+00:00,2758.10009765625,2758.10009765625,2758.300048828125,2757.800048828125,2757.800048828125,37
2024-10-25 20:44:00+00:00,2758.0,2758.0,2758.199951171875,2757.800048828125,2758.0,30
2024-10-25 20:45:00+00:00,2758.199951171875,2758.199951171875,2758.199951171875,2757.699951171875,2758.0,75
2024-10-25 20:46:00+00:00,2758.0,2758.0,2758.199951171875,2757.89990234375,2758.10009765625,23
2024-10-25 20:47:00+00:00,2758.5,2758.5,2758.60009765625,2758.10009765625,2758.10009765625,23
2024-10-25 20:48:00+00:00,2758.300048828125,2758.300048828125,2758.699951171875,2758.300048828125,2758.5,30
2024-10-25 20:49:00+00:00,2758.300048828125,2758.300048828125,2758.39990234375,2758.199951171875,2758.300048828125,31
2024-10-25 20:50:00+00:00,2758.89990234375,2758.89990234375,2759.39990234375,2758.300048828125,2758.300048828125,374
2024-10-25 20:51:00+00:00,2760.60009765625,2760.60009765625,2760.60009765625,2758.89990234375,2758.89990234375,143
2024-10-25 20:52:00+00:00,2759.699951171875,2759.699951171875,2760.39990234375,2759.60009765625,2760.39990234375,91
2024-10-25 20:53:00+00:00,2759.800048828125,2759.800048828125,2760.0,2759.5,2759.60009765625,47
2024-10-25 20:54:00+00:00,2759.39990234375,2759.39990234375,2759.800048828125,2759.300048828125,2759.699951171875,41
2024-10-25 20:55:00+00:00,2759.60009765625,2759.60009765625,2759.699951171875,2759.199951171875,2759.300048828125,98
2024-10-25 20:56:00+00:00,2760.39990234375,2760.39990234375,2760.39990234375,2759.5,2759.5,105
2024-10-25 20:57:00+00:00,2760.0,2760.0,2760.5,2759.89990234375,2760.300048828125,66
2024-10-25 20:58:00+00:00,2760.5,2760.5,2760.5,2759.800048828125,2760.0,124
2024-10-25 20:59:00+00:00,2760.800048828125,2760.800048828125,2760.89990234375,2754.60009765625,2760.5,127
2024-10-27 22:00:00+00:00,2744.699951171875,2744.699951171875,2750.0,2743.0,2749.199951171875,0
2024-10-27 22:01:00+00:00,2744.800048828125,2744.800048828125,2745.0,2743.0,2744.699951171875,454
2024-10-27 22:02:00+00:00,2747.0,2747.0,2748.199951171875,2744.800048828125,2744.800048828125,392
2024-10-27 22:03:00+00:00,2745.800048828125,2745.800048828125,2747.300048828125,2745.5,2747.0,216
2024-10-27 22:04:00+00:00,2745.800048828125,2745.800048828125,2746.199951171875,2744.60009765625,2745.699951171875,183
2024-10-27 22:05:00+00:00,2746.0,2746.0,2746.39990234375,2745.300048828125,2745.699951171875,105
2024-10-27 22:06:00+00:00,2746.89990234375,2746.89990234375,2747.300048828125,2745.5,2746.10009765625,218
2024-10-27 22:07:00+00:00,2746.5,2746.5,2747.60009765625,2745.5,2746.800048828125,156
2024-10-27 22:08:00+00:00,2746.60009765625,2746.60009765625,2747.0,2746.10009765625,2746.699951171875,106
2024-10-27 22:09:00+00:00,2745.89990234375,2745.89990234375,2746.699951171875,2745.39990234375,2746.60009765625,217
2024-10-27 22:10:00+00:00,2743.0,2743.0,2745.800048828125,2742.800048828125,2745.60009765625,473
2024-10-27 22:11:00+00:00,2742.199951171875,2742.199951171875,2744.699951171875,2742.0,2742.89990234375,465
2024-10-27 22:12:00+00:00,2744.89990234375,2744.89990234375,2745.800048828125,2742.39990234375,2742.39990234375,323
2024-10-27 22:13:00+00:00,2746.800048828125,2746.800048828125,2746.89990234375,2744.89990234375,2744.89990234375,107
2024-10-27 22:14:00+00:00,2747.60009765625,2747.60009765625,2747.699951171875,2746.5,2746.5,97
2024-10-27 22:15:00+00:00,2745.800048828125,2745.800048828125,2747.60009765625,2745.699951171875,2747.5,68
2024-10-27 22:16:00+00:00,2746.199951171875,2746.199951171875,2746.699951171875,2745.699951171875,2745.699951171875,55
2024-10-27 22:17:00+00:00,2747.0,2747.0,2747.10009765625,2746.300048828125,2746.300048828125,38
2024-10-27 22:18:00+00:00,2747.39990234375,2747.39990234375,2747.5,2746.800048828125,2746.800048828125,26
2024-10-27 22:19:00+00:00,2747.10009765625,2747.10009765625,2747.10009765625,2746.5,2747.10009765625,44
2024-10-27 22:20:00+00:00,2746.39990234375,2746.39990234375,2747.10009765625,2746.300048828125,2747.0,24
2024-10-27 22:21:00+00:00,2746.300048828125,2746.300048828125,2746.39990234375,2746.10009765625,2746.300048828125,26
2024-10-27 22:22:00+00:00,2745.800048828125,2745.800048828125,2746.5,2745.10009765625,2746.5,73
2024-10-27 22:23:00+00:00,2745.0,2745.0,2745.699951171875,2745.0,2745.699951171875,57
2024-10-27 22:24:00+00:00,2746.10009765625,2746.10009765625,2746.10009765625,2744.699951171875,2745.199951171875,96
2024-10-27 22:25:00+00:00,2745.5,2745.5,2746.39990234375,2745.199951171875,2746.199951171875,81
2024-10-27 22:26:00+00:00,2744.89990234375,2744.89990234375,2745.60009765625,2744.89990234375,2745.300048828125,54
2024-10-27 22:27:00+00:00,2745.5,2745.5,2745.5,2744.699951171875,2744.800048828125,81
2024-10-27 22:28:00+00:00,2745.39990234375,2745.39990234375,2745.60009765625,2744.89990234375,2745.60009765625,50
2024-10-27 22:29:00+00:00,2745.199951171875,2745.199951171875,2745.39990234375,2745.199951171875,2745.300048828125,11
2024-10-27 22:30:00+00:00,2746.300048828125,2746.300048828125,2746.39990234375,2745.10009765625,2745.199951171875,56
2024-10-27 22:31:00+00:00,2745.800048828125,2745.800048828125,2746.89990234375,2745.5,2746.39990234375,118
2024-10-27 22:32:00+00:00,2746.5,2746.5,2746.800048828125,2745.800048828125,2745.89990234375,43
2024-10-27 22:33:00+00:00,2746.699951171875,2746.699951171875,2747.199951171875,2746.39990234375,2746.60009765625,50
2024-10-27 22:34:00+00:00,2747.39990234375,2747.39990234375,2747.39990234375,2746.60009765625,2746.699951171875,37
2024-10-27 22:35:00+00:00,2747.800048828125,2747.800048828125,2748.10009765625,2747.300048828125,2747.300048828125,119
2024-10-27 22:36:00+00:00,2746.300048828125,2746.300048828125,2747.699951171875,2745.300048828125,2747.60009765625,90
2024-10-27 22:37:00+00:00,2745.39990234375,2745.39990234375,2746.39990234375,2745.300048828125,2746.39990234375,50
2024-10-27 22:38:00+00:00,2744.60009765625,2744.60009765625,2745.60009765625,2744.60009765625,2745.5,114
2024-10-27 22:39:00+00:00,2745.699951171875,2745.699951171875,2746.60009765625,2744.60009765625,2744.699951171875,152
2024-10-27 22:40:00+00:00,2745.699951171875,2745.699951171875,2745.800048828125,2745.0,2745.5,33
2024-10-27 22:41:00+00:00,2745.5,2745.5,2745.60009765625,2745.300048828125,2745.60009765625,20
2024-10-27 22:42:00+00:00,2745.300048828125,2745.300048828125,2745.699951171875,2745.199951171875,2745.60009765625,31
2024-10-27 22:43:00+00:00,2745.699951171875,2745.699951171875,2745.800048828125,2745.39990234375,2745.60009765625,36
2024-10-27 22:44:00+00:00,2746.199951171875,2746.199951171875,2746.199951171875,2745.199951171875,2745.5,33
2024-10-27 22:45:00+00:00,2746.199951171875,2746.199951171875,2746.5,2746.10009765625,2746.199951171875,56
2024-10-27 22:46:00+00:00,2746.300048828125,2746.300048828125,2746.39990234375,2746.0,2746.300048828125,50
2024-10-27 22:47:00+00:00,2744.800048828125,2744.800048828125,2746.300048828125,2744.800048828125,2746.300048828125,34
2024-10-27 22:48:00+00:00,2744.10009765625,2744.10009765625,2745.0,2744.10009765625,2744.800048828125,45
2024-10-27 22:49:00+00:00,2744.699951171875,2744.699951171875,2744.800048828125,2743.800048828125,2744.0,58
2024-10-27 22:50:00+00:00,2745.699951171875,2745.699951171875,2745.699951171875,2744.699951171875,2744.89990234375,34
2024-10-27 22:51:00+00:00,2745.5,2745.5,2745.60009765625,2745.39990234375,2745.5,20
2024-10-27 22:52:00+00:00,2745.199951171875,2745.199951171875,2745.39990234375,2744.800048828125,2745.39990234375,36
2024-10-27 22:53:00+00:00,2746.199951171875,2746.199951171875,2746.199951171875,2745.300048828125,2745.300048828125,21
2024-10-27 22:54:00+00:00,2746.0,2746.0,2746.300048828125,2745.800048828125,2746.199951171875,17
2024-10-27 22:55:00+00:00,2746.199951171875,2746.199951171875,2746.199951171875,2746.0,2746.10009765625,3
2024-10-27 22:56:00+00:00,2746.199951171875,2746.199951171875,2746.300048828125,2745.800048828125,2745.89990234375,32
2024-10-27 22:57:00+00:00,2746.39990234375,2746.39990234375,2746.39990234375,2746.0,2746.300048828125,13
2024-10-27 22:58:00+00:00,2746.10009765625,2746.10009765625,2746.5,2746.10009765625,2746.199951171875,49
2024-10-27 22:59:00+00:00,2746.699951171875,2746.699951171875,2746.699951171875,2746.10009765625,2746.199951171875,22
2024-10-27 23:00:00+00:00,2747.39990234375,2747.39990234375,2747.699951171875,2746.699951171875,2746.89990234375,106
2024-10-27 23:01:00+00:00,2747.699951171875,2747.699951171875,2748.0,2747.199951171875,2747.5,59
2024-10-27 23:02:00+00:00,2748.199951171875,2748.199951171875,2748.39990234375,2747.39990234375,2747.699951171875,60
2024-10-27 23:03:00+00:00,2747.699951171875,2747.699951171875,2748.39990234375,2747.699951171875,2748.199951171875,45
2024-10-27 23:04:00+00:00,2748.699951171875,2748.699951171875,2749.10009765625,2747.89990234375,2747.89990234375,135
2024-10-27 23:05:00+00:00,2749.10009765625,2749.10009765625,2749.199951171875,2748.699951171875,2748.699951171875,62
2024-10-27 23:06:00+00:00,2749.0,2749.0,2749.199951171875,2748.60009765625,2749.10009765625,46
2024-10-27 23:07:00+00:00,2749.0,2749.0,2749.199951171875,2748.800048828125,2749.199951171875,44
2024-10-27 23:08:00+00:00,2749.10009765625,2749.10009765625,2749.199951171875,2748.800048828125,2749.10009765625,17
2024-10-27 23:09:00+00:00,2749.199951171875,2749.199951171875,2749.300048828125,2749.0,2749.0,61
2024-10-27 23:10:00+00:00,2748.699951171875,2748.699951171875,2749.199951171875,2748.699951171875,2749.199951171875,22
2024-10-27 23:11:00+00:00,2748.60009765625,2748.60009765625,2748.699951171875,2748.39990234375,2748.699951171875,28
2024-10-27 23:12:00+00:00,2748.199951171875,2748.199951171875,2748.699951171875,2748.199951171875,2748.699951171875,13
2024-10-27 23:13:00+00:00,2747.699951171875,2747.699951171875,2748.39990234375,2747.699951171875,2748.199951171875,70
2024-10-27 23:14:00+00:00,2747.89990234375,2747.89990234375,2748.199951171875,2747.60009765625,2747.60009765625,47
2024-10-27 23:15:00+00:00,2748.0,2748.0,2748.0,2747.89990234375,2747.89990234375,22
2024-10-27 23:16:00+00:00,2748.300048828125,2748.300048828125,2748.800048828125,2748.0,2748.10009765625,51
2024-10-27 23:17:00+00:00,2748.800048828125,2748.800048828125,2749.10009765625,2748.199951171875,2748.199951171875,105
2024-10-27 23:18:00+00:00,2748.300048828125,2748.300048828125,2748.699951171875,2748.300048828125,2748.60009765625,23
2024-10-27 23:19:00+00:00,2748.10009765625,2748.10009765625,2748.39990234375,2747.699951171875,2748.39990234375,64
2024-10-27 23:20:00+00:00,2748.199951171875,2748.199951171875,2748.199951171875,2747.89990234375,2748.0,23
2024-10-27 23:21:00+00:00,2747.699951171875,2747.699951171875,2748.199951171875,2747.699951171875,2748.199951171875,32
2024-10-27 23:22:00+00:00,2747.199951171875,2747.199951171875,2747.60009765625,2746.800048828125,2747.60009765625,61
2024-10-27 23:23:00+00:00,2747.199951171875,2747.199951171875,2747.300048828125,2747.0,2747.199951171875,20
2024-10-27 23:24:00+00:00,2748.699951171875,2748.699951171875,2748.699951171875,2747.300048828125,2747.300048828125,69
2024-10-27 23:25:00+00:00,2748.800048828125,2748.800048828125,2748.800048828125,2748.39990234375,2748.60009765625,20
2024-10-27 23:26:00+00:00,2749.10009765625,2749.10009765625,2749.300048828125,2748.60009765625,2748.699951171875,65
2024-10-27 23:27:00+00:00,2749.5,2749.5,2749.699951171875,2749.10009765625,2749.10009765625,65
2024-10-27 23:28:00+00:00,2750.10009765625,2750.10009765625,2750.699951171875,2749.5,2749.699951171875,222
2024-10-27 23:29:00+00:00,2750.300048828125,2750.300048828125,2750.39990234375,2749.89990234375,2750.10009765625,44
2024-10-27 23:30:00+00:00,2750.300048828125,2750.300048828125,2750.5,2750.10009765625,2750.199951171875,49
2024-10-27 23:31:00+00:00,2751.60009765625,2751.60009765625,2751.800048828125,2750.10009765625,2750.300048828125,185
2024-10-27 23:32:00+00:00,2752.300048828125,2752.300048828125,2752.5,2751.39990234375,2751.5,150
2024-10-27 23:33:00+00:00,2751.60009765625,2751.60009765625,2752.39990234375,2751.10009765625,2752.39990234375,69
2024-10-27 23:34:00+00:00,2751.800048828125,2751.800048828125,2752.0,2751.5,2751.5,33
2024-10-27 23:35:00+00:00,2751.5,2751.5,2752.0,2751.5,2751.89990234375,36
2024-10-27 23:36:00+00:00,2751.60009765625,2751.60009765625,2751.60009765625,2751.0,2751.199951171875,26
2024-10-27 23:37:00+00:00,2752.10009765625,2752.10009765625,2752.39990234375,2751.60009765625,2751.800048828125,47
2024-10-27 23:38:00+00:00,2751.800048828125,2751.800048828125,2752.0,2751.60009765625,2752.0,28
2024-10-27 23:39:00+00:00,2752.0,2752.0,2752.0,2751.699951171875,2751.89990234375,16
2024-10-27 23:40:00+00:00,2752.0,2752.0,2752.10009765625,2752.0,2752.0,9
2024-10-27 23:41:00+00:00,2751.60009765625,2751.60009765625,2752.199951171875,2751.5,2752.10009765625,89
2024-10-27 23:42:00+00:00,2751.800048828125,2751.800048828125,2751.89990234375,2751.300048828125,2751.699951171875,35
2024-10-27 23:43:00+00:00,2751.10009765625,2751.10009765625,2751.699951171875,2750.60009765625,2751.699951171875,238
2024-10-27 23:44:00+00:00,2750.39990234375,2750.39990234375,2751.10009765625,2750.300048828125,2751.10009765625,104
2024-10-27 23:45:00+00:00,2750.5,2750.5,2750.60009765625,2750.10009765625,2750.39990234375,61
2024-10-27 23:46:00+00:00,2750.199951171875,2750.199951171875,2750.800048828125,2749.89990234375,2750.60009765625,259
2024-10-27 23:47:00+00:00,2750.10009765625,2750.10009765625,2750.5,2749.89990234375,2750.39990234375,40
2024-10-27 23:48:00+00:00,2750.10009765625,2750.10009765625,2750.199951171875,2749.89990234375,2750.0,63
2024-10-27 23:49:00+00:00,2750.39990234375,2750.39990234375,2750.5,2750.10009765625,2750.10009765625,113
2024-10-27 23:50:00+00:00,2749.5,2749.5,2750.5,2749.300048828125,2750.5,212
2024-10-27 23:51:00+00:00,2749.199951171875,2749.199951171875,2749.699951171875,2748.60009765625,2749.5,133
2024-10-27 23:52:00+00:00,2748.89990234375,2748.89990234375,2749.39990234375,2748.60009765625,2749.39990234375,26
2024-10-27 23:53:00+00:00,2748.60009765625,2748.60009765625,2749.0,2748.300048828125,2749.0,32
2024-10-27 23:54:00+00:00,2748.5,2748.5,2748.89990234375,2748.300048828125,2748.699951171875,50
2024-10-27 23:55:00+00:00,2749.10009765625,2749.10009765625,2749.10009765625,2748.39990234375,2748.5,33
2024-10-27 23:56:00+00:00,2748.699951171875,2748.699951171875,2749.300048828125,2748.699951171875,2749.300048828125,32
2024-10-27 23:57:00+00:00,2747.800048828125,2747.800048828125,2748.800048828125,2747.699951171875,2748.699951171875,69
2024-10-27 23:58:00+00:00,2748.699951171875,2748.699951171875,2748.699951171875,2747.89990234375,2747.89990234375,40
2024-10-27 23:59:00+00:00,2748.0,2748.0,2749.10009765625,2747.89990234375,2748.60009765625,72
2024-10-28 00:00:00+00:00,2747.0,2747.0,2747.89990234375,2747.0,2747.89990234375,123
2024-10-28 00:01:00+00:00,2747.0,2747.0,2747.300048828125,2746.699951171875,2746.89990234375,113
2024-10-28 00:02:00+00:00,2747.5,2747.5,2747.5,2747.0,2747.10009765625,55
2024-10-28 00:03:00+00:00,2748.0,2748.0,2748.0,2747.60009765625,2747.699951171875,34
2024-10-28 00:04:00+00:00,2748.10009765625,2748.10009765625,2748.5,2747.5,2748.10009765625,44
2024-10-28 00:05:00+00:00,2747.300048828125,2747.300048828125,2748.39990234375,2747.10009765625,2748.199951171875,41
2024-10-28 00:06:00+00:00,2746.10009765625,2746.10009765625,2747.60009765625,2746.10009765625,2747.39990234375,126
2024-10-28 00:07:00+00:00,2746.39990234375,2746.39990234375,2747.0,2746.199951171875,2746.199951171875,67
2024-10-28 00:08:00+00:00,2746.39990234375,2746.39990234375,2746.5,2745.800048828125,2746.39990234375,102
2024-10-28 00:09:00+00:00,2746.0,2746.0,2746.5,2745.89990234375,2746.39990234375,81
2024-10-28 00:10:00+00:00,2746.10009765625,2746.10009765625,2746.300048828125,2745.89990234375,2746.0,22
